date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
12/31/16,3619.007867,385,1127020,0.034945,2397,30300,0.1415
1/1/17,2359.110792,396,1118600,0.034231,2627,30400,0.23530001
1/2/17,3131.569441,369,1098210,0.036947,7080,27200,0.1585
1/3/17,14056.07422,382,1185960,0.037712,5530,31300,0.238347
1/4/17,6040.762055,295,1199450,0.038137,14414,27200,0.445
1/5/17,8159.470153,267,1227510,0.033922,14217,27900,0.164
1/6/17,11629.61866,330,1094480,0.030544,10637,29250,1.42438648
1/7/17,10989.36864,245,984853,0.029559,6088,26650,0.1975
1/8/17,5984.96014,394,952975,0.02952,1666,29750,0.3319
1/9/17,3804.263596,203,953837,0.029709,4871,29800,0.2011
1/10/17,2288.559215,259,959210,0.031161,3440,25800,0.54757
1/11/17,3198.641857,366,1007500,0.027955,3416,31900,0.1956
1/12/17,4845.860868,321,903793,0.028633,5778,26450,0.29590001
1/13/17,2231.919101,352,928405,0.028514,2387,28250,0.17265
1/14/17,1329.871812,402,925689,0.031958,9144,30700,0.3801
1/15/17,3126.152776,376,1035850,0.033463,3900,27800,0.39302515
1/16/17,3357.361547,421,1086800,0.03376,5403,30700,0.28950001
1/17/17,6682.281952,420,1096310,0.030506,12753,29650,0.5498
1/18/17,13226.76517,354,992988,0.031524,9471,27950,0.525
1/19/17,6237.365804,313,1031660,0.033712,15136,27550,0.805691
1/20/17,7276.354976,266,1098170,0.03335,8607,30050,0.1765
1/21/17,4577.462152,233,1087680,0.031204,7757,26000,0.1535
1/22/17,5128.976425,309,1024350,0.032666,4248,30450,0.39460001
1/23/17,3585.721357,272,1068550,0.033037,6096,29500,0.06306207
1/24/17,7816.824028,290,1072160,0.030921,5559,30950,0.3414
1/25/17,5360.782318,269,1012420,0.031362,2805,25050,0.1411
1/26/17,4086.134764,244,1030060,0.030766,6634,31500,0.0731
1/27/17,4012.987062,243,1008840,0.035593,11412,29250,0.0644
1/28/17,9513.206472,226,1168050,0.039254,91264,26150,0.1601
1/29/17,47413.7955,397,1285420,0.045117,175991,33400,0.50940394
1/30/17,112171.3307,400,1483490,0.044958,43549,29700,1.2598
1/31/17,33703.82385,310,1478940,0.04188,48947,26200,0.8614
2/1/17,19804.1941,314,1392610,0.045227,16477,28200,0.48350001
2/2/17,6773.128029,356,1482690,0.053118,100133,27450,0.1897
2/3/17,36856.36045,396,1745270,0.053806,87749,30750,0.361
2/4/17,55008.35052,531,1778760,0.047191,54847,31350,0.7672
2/5/17,13039.27386,401,1559380,0.045448,18407,27300,0.4827
2/6/17,4752.813866,446,1502080,0.045512,27631,29300,0.39657619
2/7/17,8594.576143,359,1525770,0.043689,17814,26650,0.32264959
2/8/17,7797.460412,459,1447820,0.053088,202963,27950,0.431
2/9/17,135790.1013,662,1756470,0.048624,43721,30850,0.84245421
2/10/17,15263.09891,431,1616160,0.048405,14127,27700,0.4071322
2/11/17,9053.503751,515,1608620,0.049571,21697,29900,0.32718958
2/12/17,23864.77021,453,1649210,0.046234,16478,29100,0.4952058
2/13/17,4314.832819,301,1501540,0.039708,33311,25050,0.1406
2/14/17,2787.172015,351,1322230,0.040734,15412,31800,0.2655
2/15/17,8311.837152,390,1357970,0.040958,4866,25900,0.2023
2/16/17,8324.800493,400,1366650,0.04449,43063,28750,0.11030001
2/17/17,21012.58058,465,1485660,0.044691,12790,31300,0.3742
2/18/17,14183.68592,382,1482970,0.040932,22016,29300,0.3124
2/19/17,11426.75559,317,1369570,0.045839,15925,27300,0.2523
2/20/17,4126.786578,359,1532970,0.043365,9111,30200,0.3635
2/21/17,3746.483893,345,1452540,0.041221,13335,27700,0.1748
2/22/17,26862.60247,371,1382650,0.038861,13311,29150,0.2184
2/23/17,7339.746234,400,1304250,0.038765,13070,29000,1.25607054
2/24/17,11180.3484,366,1293990,0.037601,17577,24900,1.1367652
2/25/17,9300.453969,449,1263770,0.038653,11075,32250,0.61578073
2/26/17,19425.52021,436,1301220,0.042655,20417,27950,2.01384409
2/27/17,13099.32082,447,1550060,0.041977,52537,29350,1.86862618
2/28/17,53525.51964,523,1415300,0.042321,8601,29050,2.55480628
3/1/17,25817.6041,406,1440430,0.03998,14093,26100,0.54188744
3/2/17,10569.20659,435,1336110,0.039273,12987,27350,0.330726
3/3/17,16309.94543,408,1326780,0.041581,8262,28350,0.416248
3/4/17,3430.001665,387,1406320,0.041882,1913,29700,0.722302
3/5/17,14173.51325,368,1417210,0.039244,6068,27950,1.15214911
3/6/17,12565.46637,416,1329490,0.038358,14635,28850,0.78444831
3/7/17,6298.199978,441,1299780,0.038661,8595,29700,0.81191093
3/8/17,2278.263122,394,1284450,0.036657,4534,30050,0.195962
3/9/17,12292.22696,354,1252600,0.037708,4190,26800,1.75776337
3/10/17,6235.546213,448,1282460,0.03429,13266,28550,1.04951104
3/11/17,7439.255755,471,1165200,0.037286,6289,30200,1.35786047
3/12/17,4495.370209,314,1290410,0.037845,6835,26350,0.25084712
3/13/17,3193.732167,409,1278690,0.039649,12101,28450,1.39370065
3/14/17,6846.614544,421,1347750,0.041265,9208,27350,0.62393736
3/15/17,10058.57668,469,1397650,0.050421,36159,32400,0.59442408
3/16/17,31148.52603,482,1713770,0.046879,26131,28800,1.43470653
3/17/17,53262.16452,413,1592470,0.044116,6904,26700,0.59933795
3/18/17,5444.574212,366,1500680,0.037326,11717,29700,1.49981709
3/19/17,5319.63355,351,1303850,0.046107,18759,26050,2.29119475
3/20/17,14977.3684,395,1565270,0.046678,17861,30150,0.98691664
3/21/17,8979.545266,509,1610780,0.046898,11141,28800,1.2627325
3/22/17,3257.357858,451,1594880,0.04949,29729,31350,2.0630389
3/23/17,14165.47534,397,1681740,0.049945,53747,28150,1.31388802
3/24/17,129652.8369,462,1696640,0.0493,44545,28250,1.21832154
3/25/17,119364.5375,441,1680080,0.058146,62127,29850,1.32153021
3/26/17,26379.74984,444,1972680,0.072937,130744,29350,1.66856911
3/27/17,112367.5288,498,2484090,0.066384,119597,30050,3.49735563
3/28/17,282667.626,527,2324730,0.061611,50638,28950,2.34268286
3/29/17,30785.66876,526,2079550,0.078421,409102,25200,4.87859358
3/30/17,950430.0161,690,2711940,0.079512,250432,31600,4.20578841
3/31/17,231656.0525,489,2607420,0.076452,59666,29750,2.59627064
4/1/17,94959.52698,344,2536340,0.07338,40489,25300,2.10604073
4/2/17,164681.8654,389,2406680,0.074206,47581,29250,1.34214091
4/3/17,31947.62513,343,2420130,0.074826,116057,30500,0.77197601
4/4/17,67979.57101,414,2488760,0.072057,131121,29150,2.65577495
4/5/17,83134.16129,355,2411120,0.071784,90198,27950,1.42320534
4/6/17,109932.2415,331,2394400,0.068562,85970,28000,1.55771302
4/7/17,24559.17967,344,2286740,0.064081,83195,31800,1.61536548
4/8/17,58479.32775,347,2136320,0.06499,49436,26850,0.707476
4/9/17,22300.43087,229,2169590,0.124943,1014370,26950,0.397394
4/10/17,925773.6033,455,4324300,0.170914,10248400,33300,3.71496907
4/11/17,4104933.462,1880,5722920,0.116845,2722700,31750,20.02326115
4/12/17,1242697.722,522,3878770,0.113613,1159060,33950,2.74364558
4/13/17,519803.8338,534,3793040,0.099012,604345,23600,3.63322225
4/14/17,83911.39178,485,3296880,0.098355,255088,27600,2.86665931
4/15/17,155434.6153,392,3318920,0.100721,202521,29750,1.13303029
4/16/17,37908.16035,343,3366710,0.103891,253706,26950,0.874516
4/17/17,309134.9681,350,3430180,0.110827,657747,29250,0.804659
4/18/17,1064384.327,460,3726500,0.109488,292489,29750,2.38108135
4/19/17,79238.36822,355,3681310,0.104754,267574,30400,0.68165287
4/20/17,85170.14692,340,3498600,0.093282,271464,27000,0.77740057
4/21/17,45668.61897,336,3160250,0.105869,393063,27800,0.44459815
4/22/17,62732.0452,463,3487240,0.104513,117655,30450,2.11153422
4/23/17,34915.51877,348,3470830,0.09791,117824,27250,1.14449681
4/24/17,24777.95538,417,3288830,0.099953,88929,28550,0.92542267
4/25/17,20036.87741,360,3345260,0.099166,89400,29600,0.61185318
4/26/17,38016.8919,348,3303720,0.106406,237782,28600,0.702151
4/27/17,56747.19735,404,3508080,0.111206,197063,29100,1.4622142
4/28/17,45789.23177,421,3763350,0.112228,181020,28950,1.159199
4/29/17,34584.99216,366,3746510,0.112752,220846,30150,0.933435
4/30/17,65323.11242,345,3774900,0.132189,445568,26700,1.08245407
5/1/17,117475.9175,439,4627760,0.13679,518275,30150,3.57463128
5/2/17,111379.7596,435,4502600,0.130821,229557,28100,3.11713073
5/3/17,146853.4868,352,4367640,0.161728,921344,28050,1.36116842
5/4/17,401686.686,495,5346570,0.193472,1369680,30200,3.04340802
5/5/17,1787803.4,617,7180310,0.237876,1062880,31150,4.71254133
5/6/17,2277941.543,528,7904790,0.28133,1251790,29000,2.03175821
5/7/17,3110537.685,602,9397690,0.326719,4469260,29450,4.43882428
5/8/17,9592792.915,953,10735800,0.360715,3465810,30950,4.50484867
5/9/17,558743.1211,794,11995200,0.264372,1112700,29300,5.65454578
5/10/17,314119.7807,723,9020990,0.266419,546401,27250,2.58178391
5/11/17,355191.2513,567,8913540,0.227547,658831,28950,1.89890125
5/12/17,154426.9058,476,7610450,0.250703,767954,26050,1.61631422
5/13/17,111845.0225,425,8310560,0.264966,681582,29200,1.51599316
5/14/17,187387.2629,568,8883990,0.251948,404335,30300,2.183004
5/15/17,133293.5641,512,8396230,0.233257,376280,27900,1.48623354
5/16/17,134809.8519,528,7868060,0.278268,1256830,29550,3.91394882
5/17/17,341281.5121,604,9315180,0.376297,2240420,27050,1.99921088
5/18/17,507931.1826,782,12495000,0.354637,1829760,30650,2.53225675
5/19/17,3263731.873,993,11859700,0.390635,957838,30500,2.13532391
5/20/17,2114625.705,672,13012000,0.394792,648178,28700,1.24911748
5/21/17,1879372.845,602,13049400,0.422775,1330440,30550,2.75605144
5/22/17,912147.5712,662,14247200,0.362279,1336590,24800,2.43419848
5/23/17,3788236.668,630,12005600,0.41101,1118820,26350,2.03269943
5/24/17,1052788.723,608,13828400,0.415591,959507,27200,2.59408894
5/25/17,4530766.565,631,13893100,0.360031,825101,28150,4.72881662
5/26/17,425654.6587,586,12006400,0.305433,468534,30900,3.13159578
5/27/17,228838.1842,541,10285400,0.335881,814425,28950,1.75423427
5/28/17,283197.378,575,11260100,0.341637,669570,31050,2.28098361
5/29/17,252583.3757,519,11545100,0.341938,289002,27650,1.67414261
5/30/17,176322.7347,411,11264000,0.34345,823234,29950,1.300375
5/31/17,234127.8544,420,11471300,0.340373,351347,26400,2.039575
6/1/17,154901.8793,407,11438800,0.370123,687742,27700,1.732943
6/2/17,407270.2187,535,12340300,0.390571,542571,30750,1.69235391
6/3/17,1518957.016,507,13057000,0.465248,1461800,28450,1.90834405
6/4/17,2716391.193,592,15522000,0.58366,3940540,29400,2.36128718
6/5/17,4700428.2,782,19336300,0.549386,2619000,31550,3.6358508
6/6/17,6029514.183,854,18538800,0.615905,2172950,26100,3.40533602
6/7/17,545235.9915,793,20536100,0.600054,1806980,29600,1.70655485
6/8/17,1563725.196,769,20203600,0.675332,1466890,27750,2.67007976
6/9/17,64491052.93,745,22596700,1.11,15540500,31050,2.49680352
6/10/17,26930363.53,1767,36966400,0.919354,7187370,32850,6.21112461
6/11/17,3581513.692,1208,30699200,0.88183,2872580,25250,4.04900117
6/12/17,709353.5971,886,29564300,0.766698,1986390,26600,5.22823813
6/13/17,601967.9538,883,25431900,0.819608,1792590,29500,5.91145134
6/14/17,324315.6621,734,27305300,0.711495,1325780,27300,1.94653059
6/15/17,929827.2425,841,23801300,0.746889,1728280,28150,2.70161025
6/16/17,672760.7237,703,24763600,0.878557,5581780,31600,2.26423728
6/17/17,2051246.448,1102,28920300,0.853903,1756650,28750,2.93872175
6/18/17,682406.4052,667,28399300,0.819777,1252020,30250,2.00121758
6/19/17,1101524.902,599,27516700,0.883738,2114270,27050,1.32166576
6/20/17,801131.0837,723,29680900,0.960425,5323070,30900,2.70995699
6/21/17,1070458.092,1055,32449100,0.888882,2416220,30250,3.00652091
6/22/17,752488.2601,745,29715200,0.950535,2075590,28900,1.70178277
6/23/17,449031.4981,774,31806000,1.02,2948600,30350,3.21663968
6/24/17,867919.2281,954,34314700,0.98077,4553670,31600,2.67763984
6/25/17,2077017.145,937,36256800,0.936577,2740800,26650,3.67243759
6/26/17,633200.6732,744,34863100,0.831968,3297130,31350,1.99198933
6/27/17,719339.8529,903,30852600,0.754849,1932140,28100,3.2975006
6/28/17,503303.157,808,28390400,0.872743,2571050,25800,1.96532903
6/29/17,526403.4951,811,32337700,0.812654,2016130,31500,4.33448153
6/30/17,731330.6934,789,30102100,0.799946,1331040,27600,2.36206968
7/1/17,328617.8979,639,29603600,0.674968,1428090,32100,1.32172585
7/2/17,391726.906,640,25183200,0.689287,1329030,25750,2.07137425
7/3/17,438741.6161,598,25393000,0.681436,1050570,28400,1.52497459
7/4/17,302368.8943,636,25256700,0.72182,1575550,30600,2.46536988
7/5/17,259429.2623,625,26674800,0.701662,1013620,28700,1.71724833
7/6/17,173128.4122,498,26058100,0.610375,939554,28300,0.83202005
7/7/17,170067.425,685,22816900,0.473404,1560480,28050,1.99989357
7/8/17,559423.0393,706,17555700,0.490562,1348390,27250,1.34001997
7/9/17,512754.9784,754,18309200,0.465377,962069,29900,1.49528686
7/10/17,217086.2969,604,17270100,0.35144,1481270,27800,1.33977873
7/11/17,422475.177,822,13094100,0.325847,1586890,30400,2.36096492
7/12/17,909541.9497,914,12066200,0.438397,1629830,28900,2.44204468
7/13/17,506502.8799,896,16210100,0.399264,996086,29450,2.0808169
7/14/17,284093.2643,681,15009000,0.365534,481722,28300,1.99566984
7/15/17,135715.2563,589,13757200,0.332786,453459,29100,1.15835388
7/16/17,154484.1145,614,12324500,0.327066,515271,30750,1.29932013
7/17/17,228100.4354,614,12169100,0.381752,535111,29550,1.41621425
7/18/17,216184.0605,652,14257300,0.452451,831284,28800,1.47578757
7/19/17,188287.782,588,16958700,0.501629,2382990,30100,1.19393471
7/20/17,985264.3889,878,18674200,0.543859,2487150,30450,2.37360384
7/21/17,665835.9536,1014,20333300,0.551329,1383940,30500,2.06532289
7/22/17,583389.4832,794,20240600,0.621135,1903820,27200,2.07213143
7/23/17,557750.7408,783,23193100,0.598289,1800440,30250,1.69245948
7/24/17,535247.5949,744,22220300,0.583589,1019270,29300,1.48996335
7/25/17,254587.5502,624,21698400,0.481694,1382930,27550,1.0613379
7/26/17,432863.4922,751,17807800,0.490925,906058,26900,1.93860617
7/27/17,393310.9925,613,18222600,0.519631,963425,29950,1.44618203
7/28/17,244777.5879,610,19677600,0.471614,896714,29900,1.43134504
7/29/17,232101.2148,610,17925800,0.459615,433441,28250,1.78380224
7/30/17,99406.14584,559,17491100,0.454948,559830,27550,1.22202351
7/31/17,273805.8386,512,17361400,0.448184,573293,29500,1.28535119
8/1/17,245901.4746,607,17110300,0.485034,1184690,30050,1.45983172
8/2/17,362026.7912,586,18500900,0.512141,1034590,26850,1.68019907
8/3/17,347293.2226,632,19594500,0.517546,781880,29400,1.59816827
8/4/17,446272.2817,683,19607800,0.521429,745820,28450,2.05717278
8/5/17,293889.7849,675,20001800,0.546819,960863,30950,2.99518703
8/6/17,401594.1753,624,20999100,0.530973,968170,27600,1.45200638
8/7/17,391029.8637,730,20434800,0.538136,1288610,27750,2.62349646
8/8/17,361737.7703,751,20566800,0.543291,1037030,28800,1.51921471
8/9/17,357732.6108,826,20868300,0.524493,567916,27350,1.09867552
8/10/17,188360.34,634,20112200,0.523189,1439230,27050,1.1726205
8/11/17,288855.3599,695,20193100,0.517614,1381440,29600,2.97257367
8/12/17,440297.2965,758,19865200,0.510936,1339160,30800,2.23025387
8/13/17,573585.3121,759,19491300,0.443242,1062400,27600,1.85049082
8/14/17,395358.2541,707,17071500,0.393399,909134,28300,2.22059621
8/15/17,300105.6212,740,14941200,0.453169,1287640,26150,1.7144466
8/16/17,320248.1477,672,16834300,0.435869,792106,30000,1.31178881
8/17/17,201253.5492,587,16927500,0.429101,794779,29250,1.12413973
8/18/17,220023.9656,631,16548800,0.476882,2111910,28250,1.12148183
8/19/17,399183.01,792,18437500,0.474116,2318060,29300,2.55453378
8/20/17,435757.4089,779,18315200,0.503577,1700280,30000,1.80482771
8/21/17,521484.6189,668,19437200,0.523164,1666800,29300,1.77701378
8/22/17,447228.3638,788,20338300,0.510094,1555770,28800,1.74761824
8/23/17,507379.1508,640,19643600,0.656939,3485450,27050,1.49120119
8/24/17,1337290.379,857,25408400,1.11,20722600,32050,2.57304564
8/25/17,4002701.201,2222,43443700,0.942438,11181200,32750,5.43493865
8/26/17,2163048.632,1828,37009400,0.92198,5871970,28050,5.90750037
8/27/17,1221462.797,1323,36048000,0.853437,2935040,25850,3.25077371
8/28/17,663014.4931,989,33228400,0.810263,2764890,27650,2.73538161
8/29/17,484236.9381,972,31593400,0.724871,1997400,29500,2.20950403
8/30/17,589540.2486,885,28049700,0.801626,2659050,26500,1.70593247
8/31/17,964953.8333,1003,31408800,0.97432,4160890,29750,2.2669917
9/1/17,1001604.229,1080,38290800,0.987379,2807710,30100,2.78805093
9/2/17,733108.9659,1002,38788000,0.865105,1434840,27600,2.78069544
9/3/17,452078.2401,955,33984100,0.876343,953190,30150,1.68421551
9/4/17,467817.2241,763,34316500,0.734686,1317010,30000,1.54688374
9/5/17,1189048.374,937,28972700,0.866313,1883920,24800,1.80011905
9/6/17,1774607.403,1014,34346800,0.991602,2096340,32200,1.96544835
9/7/17,1768314.819,1063,39083400,0.955678,1499320,30400,2.43596075
9/8/17,1535268.434,988,37446900,0.81537,1367100,27100,1.97914995
9/9/17,2111706.093,1017,32627700,0.864793,936709,29750,2.21242077
9/10/17,6267559.876,820,33791600,0.839306,605134,29800,2.16466185
9/11/17,1987808.217,686,32935800,0.798137,958209,28550,1.44107118
9/12/17,21978176.93,956,32029600,0.790181,1418450,28850,2.04482292
9/13/17,3429846.601,791,30894600,0.704781,1015460,27000,1.32972354
9/14/17,3008192.269,969,27663200,0.479536,922744,28100,1.61204363
9/15/17,5118516.607,903,19019400,0.707298,1060880,25700,1.72795945
9/16/17,8367157.505,912,27150000,0.629889,876655,29950,1.84497066
9/17/17,7457665.072,723,25038600,0.688848,1481610,30000,1.07655496
9/18/17,861164.1799,802,27229100,0.810876,854329,29800,1.42873753
9/19/17,2663513.155,860,32061300,0.81124,1909710,29450,1.53114115
9/20/17,3330661.769,1094,32633900,0.955091,1236390,30000,1.9807891
9/21/17,4006141.376,963,37615900,1.3,20381400,27050,1.97970241
9/22/17,7209384.885,2734,51621300,1.09,4843270,32900,8.52520721
9/23/17,2959347.212,1325,43107600,1.07,1188070,26800,4.3112725
9/24/17,2335973.689,923,42878400,0.992858,686642,29550,1.93837957
9/25/17,2697166.639,835,39024300,0.953256,1590200,27700,1.12453671
9/26/17,1406537.398,957,37877700,0.975175,1555330,26800,2.04517554
9/27/17,1608894.973,935,39090200,1.02,1055670,29700,1.61937451
9/28/17,432488.1908,781,40621800,0.93459,875645,27450,1.93151262
9/29/17,1375320.013,800,37241400,1.02,1031200,27350,1.56709168
9/30/17,541277.2058,754,40417700,1.03,743053,31200,1.54881292
10/1/17,1341964.696,651,41075000,1.06,457073,29450,1.2547345
10/2/17,225105.8504,756,42035600,0.990215,719340,29600,1.67450981
10/3/17,356919.6737,718,39621700,1.05,624318,28500,1.40501995
10/4/17,926982.0561,787,41978700,1.15,2310410,31200,1.61254403
10/5/17,781291.5985,1144,46122100,1.23,1401590,29700,3.15281196
10/6/17,797835.1517,972,49462600,1.45,3158360,29900,1.88354581
10/7/17,1774152.392,1604,58192300,1.32,1942220,30300,3.91383908
10/8/17,576669.9927,983,52345800,1.14,1667970,24750,1.7022797
10/9/17,732103.983,1110,45990500,1.13,2279770,29800,1.75215807
10/10/17,2068310.085,1227,44410000,1.15,2098980,27150,1.97316038
10/11/17,1049147.958,1124,46530100,1.28,1790820,29800,2.04757683
10/12/17,489168.2436,912,51661700,1.21,2591240,29600,1.60655801
10/13/17,1087323.118,999,48500800,1.22,1809290,28100,2.1014342
10/14/17,806279.4093,1076,49319900,1.34,1673440,26100,2.32412301
10/15/17,698551.1931,1027,53889900,1.4,1851910,31050,1.92756866
10/16/17,981733.7118,1241,57076300,1.75,5512990,29650,2.04664276
10/17/17,2305121.16,2086,70216000,1.66,2329770,30400,5.16884126
10/18/17,2563255.25,1813,66973500,1.77,2669740,28350,4.6169631
10/19/17,4412885.423,2017,71457600,2.11,9962830,29500,5.63495848
10/20/17,6014181.063,3308,85986100,2.03,4821000,29850,11.46478265
10/21/17,8851605.943,2303,81102400,2.79,18818000,28400,6.37413629
10/22/17,11402196.39,3953,111648000,3.34,74432200,31600,13.45898307
10/23/17,21282912.98,7745,136733000,3.02,28920900,31600,20.63036052
10/24/17,10441095.48,4795,122015000,3.28,23703700,28200,29.65917661
10/25/17,10267179.58,3810,133312000,3.07,11107400,28500,29.42185968
10/26/17,5396545.543,2554,124801000,3.68,13143100,26650,18.12850481
10/27/17,8122197.042,2797,149820000,4.07,21945600,31300,15.45349097
10/28/17,14512995.99,3625,166794000,5.18,51550700,30400,18.05752904
10/29/17,19057281.07,5340,207948000,4.34,35122600,30850,13.04529098
10/30/17,15143652.2,4668,179521000,5.45,26571300,25800,10.04844155
10/31/17,9820391.542,4194,221629000,5.21,26259900,31750,10.71573827
11/1/17,21422906.07,4509,211533000,4.12,35813400,28500,9.26163056
11/2/17,12248297.47,4713,166161000,3.4,37012900,27900,10.11995477
11/3/17,10741213.91,5081,138093000,3.74,38509400,28450,10.37378341
11/4/17,14745004.52,4716,163640000,4.07,32196500,27850,8.56564051
11/5/17,8023383.236,3372,160625000,3.68,13293900,28850,6.28535904
11/6/17,5744294.266,2706,149680000,3.66,11673900,28800,5.74827989
11/7/17,3993259.677,2465,149776000,3.61,8565110,28600,5.7513965
11/8/17,4680963.355,2558,146433000,4.65,36091000,27750,6.41093969
11/9/17,9268533.04,3788,189780000,4.84,25576900,30650,7.94689645
11/10/17,7784078.126,4087,196471000,4.19,18133700,28450,8.43072808
11/11/17,6678557.665,3101,169105000,4.32,12435700,28800,8.14181305
11/12/17,3566222.844,2228,177986000,3.75,12602700,28550,6.77460726
11/13/17,4455617.854,3001,155884000,4.45,21777600,26900,7.16487578
11/14/17,4854667.579,2569,183799000,4.31,6620560,29200,7.71340926
11/15/17,3677624.606,2020,179531000,4.42,10365300,29150,7.76579452
11/16/17,3131726.526,2033,181508000,4.16,9180750,26950,5.76108303
11/17/17,3894968.466,2014,174207000,4.15,6275620,28750,5.24053308
11/18/17,2712526.96,1976,172186000,4.32,8982810,28700,6.03185343
11/19/17,2472397.702,1911,177817000,4.22,6758010,28950,5.37404732
11/20/17,2632725.905,1755,175003000,4.04,6888960,28050,5.6101648
11/21/17,4370318.878,1959,166302000,3.95,6541270,28150,6.36160572
11/22/17,5376449.872,2138,164664000,4.1,7211950,28550,6.55144808
11/23/17,2992761.359,1969,170447000,4.09,5146550,28600,6.18795671
11/24/17,2314602.348,1947,168529000,3.98,5140870,28700,6.38243725
11/25/17,2359586.321,1545,165712000,4.69,13242900,25700,5.32804554
11/26/17,4128709.437,2220,204915000,5.47,49734500,30700,6.38943038
11/27/17,7830558.38,3434,226294000,5.37,10687800,31450,8.69449191
11/28/17,3242624.483,2317,225045000,5.09,8342690,26000,6.32300434
11/29/17,4571882.114,2241,214111000,4.93,11544500,27800,6.01504785
11/30/17,4351511.365,2457,208385000,5.34,9926690,31000,5.73357141
12/1/17,5936031.064,2076,223613000,6.43,21568900,28700,7.78271879
12/2/17,8187323.078,2434,270005000,7.77,28497100,31100,7.96711288
12/3/17,8828836.059,3181,325939000,7.7,42038700,31300,9.69496336
12/4/17,24650775.68,4172,319982000,8.35,19468900,28100,14.2679469
12/5/17,7208629.179,2646,349963000,9.47,43487500,31350,8.38184954
12/6/17,19638319.4,3914,395766000,8.16,46987900,28050,11.41909414
12/7/17,21095022.77,4190,342082000,7.23,45938000,21950,10.31558826
12/8/17,11094265.61,6570,296937000,8.06,38632900,35700,20.11302716
12/9/17,11616634.45,8802,339650000,8.43,23703400,27950,22.9061157